,0
5797,0
5798,1
5799,1
5800,0
5801,1
5802,1
5803,4
5804,2
5805,0
5806,2
5807,2
5808,2
5809,2
5810,1
5811,0
5812,0
5813,1
5814,2
5815,2
5816,1
5817,0
5818,3
5819,1
5820,0
5821,0
5822,1
5823,1
5824,0
5825,0
5826,1
5827,0
5828,0
5829,0
5830,0
5831,3
5832,1
5833,1
5834,2
5835,0
5836,1
5837,0
5838,2
5839,1
5840,0
5841,2
5842,1
5843,3
5844,1
5845,0
5846,2
5847,1
5848,0
5849,1
5850,0
5851,1
5852,2
5853,1
5854,0
5855,1
5856,1
5857,0
5858,1
5859,1
5860,0
5861,0
5862,1
5863,1
5864,0
5865,0
5866,0
5867,1
5868,0
5869,2
5870,1
5871,3
5872,1
5873,3
5874,1
5875,2
5876,1
5877,1
5878,0
5879,0
5880,2
5881,2
5882,3
5883,1
5884,4
5885,3
5886,0
5887,2
5888,1
5889,0
5890,5
5891,0
5892,0
5893,0
5894,0
5895,2
5896,1
5897,2
5898,0
5899,0
5900,1
5901,1
5902,0
5903,2
5904,2
5905,3
5906,2
5907,0
5908,1
5909,0
5910,2
5911,2
5912,1
5913,1
5914,1
5915,4
5916,0
5917,0
5918,0
5919,0
5920,2
5921,1
5922,2
5923,2
5924,2
5925,1
5926,1
5927,1
5928,0
5929,1
5930,3
5931,0
5932,3
5933,1
5934,0
5935,0
5936,5
5937,2
5938,0
5939,0
5940,1
5941,1
5942,1
5943,1
5944,1
5945,0
5946,2
5947,1
5948,3
5949,1
5950,1
5951,0
5952,0
5953,0
5954,0
5955,0
5956,1
5957,0
5958,0
5959,0
5960,1
5961,1
5962,2
5963,1
5964,2
5965,1
5966,1
5967,0
5968,1
5969,0
5970,3
5971,2
5972,3
5973,2
5974,2
5975,0
5976,0
5977,0
5978,0
5979,0
5980,0
5981,0
5982,0
5983,1
5984,2
5985,2
5986,3
5987,0
5988,1
5989,0
5990,1
5991,0
5992,2
5993,1
5994,1
5995,1
5996,0
5997,1
5998,1
5999,0
6000,0
6001,1
6002,1
6003,0
6004,2
6005,1
6006,2
6007,1
6008,3
6009,0
6010,2
6011,2
6012,0
6013,1
6014,1
6015,0
6016,1
6017,0
6018,1
6019,0
6020,0
6021,1
6022,1
6023,1
6024,1
6025,1
6026,1
6027,0
6028,0
6029,1
6030,1
6031,1
6032,1
6033,0
6034,0
6035,0
6036,0
6037,1
6038,0
6039,0
6040,1
6041,0
6042,0
6043,2
6044,0
6045,1
6046,3
6047,2
6048,3
6049,0
6050,0
6051,3
6052,1
6053,0
6054,3
6055,0
6056,1
6057,1
6058,0
6059,0
6060,0
6061,1
6062,1
6063,1
6064,1
6065,1
6066,1
6067,1
6068,2
6069,2
6070,3
6071,3
6072,0
6073,1
6074,1
6075,0
6076,1
6077,1
6078,1
6079,1
6080,0
6081,1
6082,0
6083,2
6084,1
6085,1
6086,0
6087,1
6088,0
6089,2
6090,0
6091,0
6092,2
6093,0
6094,1
6095,0
6096,2
6097,1
6098,0
6099,1
6100,0
6101,0
6102,2
6103,3
6104,3
6105,0
6106,4
6107,4
6108,4
6109,1
6110,4
6111,1
6112,0
6113,3
6114,0
6115,1
6116,1
6117,0
6118,0
6119,0
6120,0
6121,0
6122,2
6123,2
6124,0
6125,0
6126,0
6127,0
6128,0
6129,0
6130,0
6131,0
6132,0
6133,1
6134,0
6135,1
6136,2
6137,0
6138,0
6139,0
6140,1
6141,1
6142,1
6143,1
6144,0
6145,0
6146,3
6147,0
6148,0
6149,2
6150,2
6151,1
6152,2
6153,1
6154,1
6155,2
6156,0
6157,1
6158,0
6159,0
6160,0
6161,2
6162,2
6163,3
6164,0
6165,2
6166,1
6167,0
6168,0
6169,2
6170,0
6171,0
6172,2
6173,0
6174,1
6175,0
6176,0
6177,1
6178,3
6179,2
6180,0
6181,0
6182,2
6183,1
6184,4
6185,3
6186,1
6187,0
6188,2
6189,1
6190,1
6191,1
6192,3
6193,2
6194,0
6195,2
6196,2
6197,0
6198,1
6199,0
6200,2
6201,1
6202,1
6203,0
6204,1
6205,2
6206,0
6207,0
6208,1
6209,0
6210,0
6211,2
6212,0
6213,1
6214,0
6215,0
6216,0
6217,1
6218,0
6219,1
6220,0
6221,0
6222,1
6223,0
6224,0
6225,2
6226,2
6227,0
6228,2
6229,0
6230,4
6231,1
6232,2
6233,0
6234,1
6235,1
6236,1
6237,1
6238,0
6239,2
6240,0
6241,0
6242,1
6243,1
6244,0
6245,1
6246,0
6247,1
6248,1
6249,1
6250,3
6251,1
6252,1
6253,1
6254,2
6255,1
6256,1
6257,1
6258,2
6259,1
6260,1
6261,2
6262,0
6263,0
6264,2
6265,1
6266,2
6267,0
6268,1
6269,1
6270,1
6271,2
6272,1
6273,1
6274,2
6275,3
6276,0
6277,0
6278,0
6279,2
6280,1
6281,0
6282,0
6283,3
6284,0
6285,3
6286,1
6287,1
6288,1
6289,1
6290,1
6291,1
6292,2
6293,1
6294,1
6295,0
6296,1
6297,2
6298,1
6299,1
6300,1
6301,3
6302,1
6303,1
6304,3
6305,0
6306,1
6307,0
6308,0
6309,0
6310,0
6311,1
6312,3
6313,1
6314,1
6315,1
6316,3
6317,0
6318,0
6319,0
6320,0
6321,1
6322,3
6323,3
6324,1
6325,1
6326,0
6327,0
6328,0
6329,0
6330,0
6331,1
6332,1
6333,0
6334,1
6335,1
6336,0
6337,1
6338,0
6339,3
6340,2
6341,0
6342,3
6343,3
6344,0
6345,0
6346,0
6347,0
6348,0
6349,2
6350,1
6351,2
6352,1
6353,3
6354,1
6355,4
6356,1
6357,1
6358,0
6359,0
6360,2
6361,1
6362,3
6363,0
6364,4
6365,0
6366,0
6367,1
6368,3
6369,0
6370,0
6371,0
6372,0
6373,0
6374,1
6375,0
6376,0
6377,0
6378,0
6379,0
6380,0
6381,0
6382,0
6383,1
6384,1
6385,0
6386,0
6387,0
6388,0
6389,0
6390,1
6391,1
6392,0
6393,0
6394,0
6395,0
6396,0
6397,0
6398,0
6399,0
6400,2
6401,0
6402,2
6403,0
6404,0
6405,0
6406,0
6407,1
6408,2
6409,0
6410,0
6411,1
6412,0
6413,0
6414,1
6415,1
6416,0
6417,0
6418,0
6419,1
6420,0
6421,0
6422,0
6423,0
6424,1
6425,0
6426,1
6427,0
6428,2
6429,1
6430,3
6431,0
6432,0
6433,0
6434,0
6435,0
6436,0
6437,0
6438,1
6439,0
6440,0
6441,1
6442,0
6443,2
6444,0
6445,0
6446,0
6447,0
6448,0
6449,0
6450,0
6451,0
6452,0
6453,0
6454,0
6455,2
6456,0
6457,0
6458,0
6459,0
6460,0
6461,0
6462,0
6463,0
6464,1
6465,4
6466,0
6467,0
6468,0
6469,0
6470,1
6471,0
6472,1
6473,0
6474,0
6475,2
6476,0
6477,0
6478,3
6479,0
6480,0
6481,0
6482,1
6483,1
6484,0
6485,0
6486,0
6487,0
6488,2
6489,0
6490,0
6491,1
6492,2
6493,0
6494,1
6495,0
6496,0
6497,0
6498,1
6499,0
6500,2
6501,0
6502,0
6503,0
6504,0
6505,1
6506,0
6507,0
6508,1
6509,0
6510,1
6511,0
6512,0
6513,0
6514,0
6515,0
6516,0
6517,0
6518,0
6519,0
6520,1
6521,0
6522,0
6523,2
6524,0
6525,0
6526,1
6527,1
6528,0
6529,0
6530,0
6531,1
6532,0
6533,0
6534,1
6535,1
6536,0
6537,0
6538,1
6539,1
6540,1
6541,1
6542,0
6543,0
6544,1
6545,1
6546,0
6547,1
6548,0
6549,0
6550,0
6551,0
6552,1
6553,0
6554,0
6555,0
6556,1
6557,0
6558,0
6559,1
6560,0
6561,0
6562,0
6563,1
6564,0
6565,1
6566,0
6567,0
6568,0
6569,0
6570,1
6571,1
6572,0
6573,0
6574,0
6575,0
6576,0
6577,1
6578,0
6579,0
6580,0
6581,0
6582,0
6583,0
6584,1
6585,1
6586,0
6587,1
6588,0
6589,0
6590,0
6591,2
6592,0
6593,1
6594,0
6595,0
6596,1
6597,0
6598,0
6599,0
6600,1
6601,0
6602,0
6603,0
6604,1
6605,0
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0
6612,1
6613,0
6614,0
6615,1
6616,0
6617,1
6618,0
6619,0
6620,0
6621,0
6622,1
6623,1
6624,0
6625,0
6626,0
6627,1
6628,0
6629,0
6630,0
6631,2
6632,0
6633,1
6634,0
6635,1
6636,1
6637,0
6638,0
6639,0
6640,0
6641,0
6642,0
6643,0
6644,0
6645,0
6646,0
6647,0
6648,1
6649,0
6650,0
6651,0
6652,0
6653,1
6654,0
6655,2
6656,0
6657,0
6658,0
6659,0
6660,0
6661,0
6662,0
6663,0
6664,0
6665,1
6666,0
6667,0
6668,0
6669,1
6670,1
6671,0
6672,0
6673,0
6674,1
6675,1
6676,0
6677,2
6678,0
6679,0
6680,0
6681,2
6682,0
6683,0
6684,0
6685,2
6686,0
6687,2
6688,0
6689,0
6690,0
6691,1
6692,0
6693,1
6694,0
6695,0
6696,0
6697,1
6698,0
6699,0
6700,1
6701,0
6702,0
6703,0
6704,0
6705,0
6706,0
6707,0
6708,0
6709,0
6710,1
6711,0
6712,0
6713,0
6714,1
6715,0
6716,0
6717,0
6718,0
6719,1
6720,0
6721,1
6722,1
6723,0
6724,0
6725,0
6726,1
6727,0
6728,1
6729,0
6730,0
6731,0
6732,0
6733,0
6734,0
6735,0
6736,1
6737,1
6738,0
6739,1
6740,0
6741,0
6742,0
6743,0
6744,0
6745,0
6746,0
6747,1
6748,2
6749,1
6750,0
6751,0
6752,0
6753,0
6754,0
6755,1
6756,1
6757,0
6758,0
6759,0
6760,0
6761,0
6762,0
6763,0
6764,1
6765,0
6766,0
6767,0
6768,1
6769,0
6770,1
6771,2
6772,0
6773,0
6774,1
6775,0
6776,0
6777,1
6778,1
6779,1
6780,0
6781,0
6782,1
6783,1
6784,1
6785,0
6786,0
6787,1
6788,0
6789,0
6790,0
6791,0
6792,0
6793,0
6794,0
6795,1
6796,0
6797,0
6798,0
6799,0
6800,0
6801,1
6802,0
6803,0
6804,1
6805,0
6806,0
6807,0
6808,0
6809,0
6810,0
6811,1
6812,0
6813,1
6814,0
6815,1
6816,0
6817,0
6818,0
6819,0
6820,1
6821,1
6822,0
6823,0
6824,0
6825,0
6826,1
6827,2
6828,0
6829,0
6830,0
6831,0
6832,0
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0
6840,1
6841,0
6842,2
6843,0
6844,1
6845,3
6846,1
6847,0
6848,0
6849,0
6850,1
6851,0
6852,0
6853,0
6854,0
6855,0
6856,0
6857,0
6858,0
6859,1
6860,0
6861,0
6862,0
6863,1
6864,0
6865,0
6866,1
6867,0
6868,0
6869,2
6870,0
6871,0
6872,0
6873,1
6874,1
6875,1
6876,0
6877,0
6878,0
6879,0
6880,0
6881,3
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0
6888,1
6889,2
6890,0
6891,0
6892,0
6893,0
6894,1
6895,0
6896,1
6897,0
6898,1
6899,0
6900,0
6901,0
6902,1
6903,1
6904,0
6905,0
6906,0
6907,0
6908,0
6909,1
6910,0
6911,1
6912,1
6913,0
6914,1
6915,0
6916,1
6917,1
6918,1
6919,0
6920,0
6921,0
6922,0
6923,0
6924,2
6925,0
6926,0
6927,0
6928,1
6929,0
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,1
6941,2
6942,1
6943,0
6944,0
6945,0
6946,0
6947,0
6948,0
6949,0
6950,0
6951,0
6952,0
6953,0
6954,0
6955,0
6956,0
6957,0
6958,0
6959,1
6960,1
6961,0
6962,0
6963,0
6964,0
6965,1
6966,0
6967,1
6968,0
6969,0
6970,0
6971,0
6972,0
6973,1
6974,0
6975,0
6976,0
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,0
6984,0
6985,0
6986,0
6987,1
6988,0
6989,1
6990,0
6991,0
6992,0
6993,0
6994,0
6995,0
6996,0
6997,0
6998,0
6999,2
7000,0
7001,2
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,1
7009,1
7010,0
7011,0
7012,1
7013,0
7014,1
7015,1
7016,0
7017,1
7018,0
7019,0
7020,1
7021,0
7022,0
7023,0
7024,0
7025,1
7026,0
7027,1
7028,1
7029,1
7030,0
7031,0
7032,1
7033,0
7034,0
7035,1
7036,0
7037,1
7038,0
7039,1
7040,0
7041,0
7042,2
7043,0
7044,0
7045,0
7046,0
7047,0
7048,0
7049,1
7050,0
7051,0
7052,0
7053,1
7054,2
7055,0
7056,0
7057,0
7058,0
7059,0
7060,1
7061,0
7062,0
7063,0
7064,0
7065,0
7066,0
7067,1
7068,0
7069,2
7070,1
7071,0
7072,0
7073,0
7074,0
7075,1
7076,1
7077,2
7078,0
7079,0
7080,1
7081,0
7082,0
7083,1
7084,0
7085,1
7086,0
7087,0
7088,0
7089,1
7090,0
7091,0
7092,0
7093,1
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,1
7101,0
7102,2
7103,0
7104,2
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0
7112,0
7113,0
7114,0
7115,1
7116,0
7117,0
7118,0
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,0
7126,0
7127,1
7128,0
7129,0
7130,0
7131,0
7132,1
7133,1
7134,0
7135,0
7136,2
7137,0
7138,0
7139,0
7140,1
7141,1
7142,0
7143,1
7144,0
7145,0
7146,0
7147,0
7148,0
7149,1
7150,0
7151,0
7152,0
7153,0
7154,0
7155,0
7156,0
7157,2
7158,1
7159,1
7160,0
7161,1
7162,0
7163,0
7164,1
7165,0
7166,1
7167,2
7168,0
7169,1
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,1
7177,0
7178,1
7179,0
7180,0
7181,0
7182,0
7183,0
7184,0
7185,1
7186,0
7187,1
7188,0
7189,0
7190,1
7191,1
7192,1
7193,0
7194,0
7195,1
7196,1
7197,1
7198,1
7199,0
7200,0
7201,0
7202,1
7203,0
7204,0
7205,0
7206,0
7207,0
7208,0
7209,1
7210,0
7211,1
7212,0
7213,2
7214,1
7215,1
7216,1
7217,0
7218,1
7219,0
7220,2
7221,0
7222,0
7223,0
7224,2
7225,1
7226,0
7227,0
7228,0
7229,0
7230,2
7231,0
7232,1
7233,0
7234,0
7235,0
7236,0
7237,1
7238,0
7239,0
7240,1
7241,0
7242,1
7243,0
7244,0
7245,0
7246,0
7247,0
7248,2
7249,1
7250,0
7251,1
7252,1
7253,0
7254,0
7255,0
7256,0
7257,0
7258,0
7259,0
7260,0
7261,0
7262,0
7263,0
7264,0
7265,0
7266,0
7267,0
7268,0
7269,1
7270,1
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,1
7279,1
7280,0
7281,0
7282,1
7283,0
7284,1
7285,0
7286,0
7287,0
7288,0
7289,0
7290,0
7291,1
7292,0
7293,0
7294,1
7295,0
7296,0
7297,0
7298,0
7299,0
7300,1
7301,0
7302,0
7303,1
7304,1
7305,0
7306,0
7307,0
7308,2
7309,1
7310,0
7311,0
7312,0
7313,1
7314,2
7315,1
7316,0
7317,0
7318,0
7319,1
7320,1
7321,0
7322,0
7323,1
7324,0
7325,0
7326,1
7327,0
7328,0
7329,0
7330,0
7331,0
7332,2
7333,0
7334,0
7335,0
7336,2
7337,0
7338,1
7339,1
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,0
7350,0
7351,0
7352,1
7353,0
7354,0
7355,0
7356,1
7357,0
7358,1
7359,0
7360,1
7361,0
7362,0
7363,0
7364,1
7365,0
7366,1
7367,0
7368,0
7369,0
7370,0
7371,1
7372,0
7373,0
7374,1
7375,1
7376,0
7377,0
7378,0
7379,0
7380,1
7381,1
7382,1
7383,1
7384,0
7385,0
7386,0
7387,1
7388,2
7389,0
7390,0
7391,0
7392,0
7393,0
7394,2
7395,1
7396,0
7397,1
7398,2
7399,1
7400,0
7401,0
7402,0
7403,1
7404,0
7405,0
7406,0
7407,0
7408,0
7409,2
7410,0
7411,1
7412,0
7413,0
7414,1
7415,0
7416,1
7417,1
7418,0
7419,0
7420,0
7421,4
7422,1
7423,1
7424,0
7425,0
7426,0
7427,1
7428,0
7429,0
7430,1
7431,0
7432,0
7433,0
7434,0
7435,0
7436,0
7437,0
7438,0
7439,0
7440,1
7441,0
7442,0
7443,0
7444,0
7445,1
7446,0
7447,1
7448,0
7449,0
7450,0
7451,0
7452,0
7453,0
7454,0
7455,0
7456,0
7457,0
7458,1
7459,0
7460,0
7461,0
7462,0
7463,2
7464,0
7465,0
7466,1
7467,0
7468,1
7469,0
7470,1
7471,1
7472,1
7473,0
7474,0
7475,0
7476,2
7477,0
7478,1
7479,0
7480,1
7481,0
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,1
7489,0
7490,0
7491,0
7492,1
7493,0
7494,0
7495,4
7496,2
7497,0
7498,0
7499,1
7500,0
7501,1
7502,0
7503,0
7504,0
7505,0
7506,0
7507,0
7508,1
7509,0
7510,0
7511,0
7512,0
7513,1
7514,0
7515,0
7516,0
7517,0
7518,0
7519,0
7520,0
7521,1
7522,0
7523,3
7524,0
7525,0
7526,1
7527,0
7528,0
7529,0
7530,0
7531,2
7532,1
7533,0
7534,0
7535,0
7536,0
7537,0
7538,0
7539,0
7540,0
7541,0
7542,0
7543,0
7544,0
7545,0
7546,0
7547,0
7548,3
7549,0
7550,0
7551,0
7552,0
7553,0
7554,0
7555,1
7556,0
7557,0
7558,0
7559,1
7560,1
7561,0
7562,0
7563,0
7564,0
7565,0
7566,0
7567,0
7568,0
7569,0
7570,0
7571,1
7572,3
7573,3
7574,0
7575,0
7576,0
7577,0
7578,2
7579,0
7580,1
7581,0
7582,0
7583,2
7584,2
7585,0
7586,0
7587,1
7588,1
7589,1
7590,1
7591,0
7592,0
7593,0
7594,0
7595,0
7596,0
7597,0
7598,3
7599,0
7600,0
7601,0
7602,0
7603,1
7604,0
7605,0
7606,0
7607,0
7608,0
7609,1
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0
7616,0
7617,0
7618,0
7619,0
7620,0
7621,0
7622,0
7623,0
7624,0
7625,0
7626,1
7627,0
7628,0
7629,0
7630,0
7631,1
7632,0
7633,0
7634,2
7635,0
7636,0
7637,0
7638,0
7639,0
7640,1
7641,0
7642,0
7643,1
7644,0
7645,0
7646,0
7647,2
7648,1
7649,0
7650,0
7651,0
7652,1
7653,0
7654,2
7655,1
7656,0
7657,0
7658,0
7659,0
7660,0
7661,1
7662,0
7663,0
7664,1
7665,1
7666,0
7667,0
7668,0
7669,1
7670,0
7671,0
7672,0
7673,0
7674,0
7675,0
7676,0
7677,0
7678,0
7679,0
7680,1
7681,0
7682,0
7683,0
7684,0
7685,0
7686,0
7687,0
7688,0
7689,1
7690,1
7691,1
7692,0
7693,0
7694,3
7695,2
7696,1
7697,0
7698,1
7699,0
7700,0
7701,2
7702,0
7703,0
7704,3
7705,0
7706,0
7707,0
7708,2
7709,0
7710,1
7711,0
7712,0
7713,0
7714,0
7715,0
7716,0
7717,0
7718,0
7719,1
7720,0
7721,0
7722,0
7723,0
7724,0
7725,0
7726,1
7727,0
7728,0
7729,0
7730,0
7731,1
7732,0
7733,0
7734,0
7735,0
7736,0
7737,0
7738,1
7739,0
7740,1
7741,1
7742,0
7743,0
7744,0
7745,0
7746,0
7747,0
7748,0
7749,0
7750,2
7751,0
7752,1
7753,2
7754,0
7755,1
7756,0
7757,1
7758,1
7759,0
7760,0
7761,0
7762,1
7763,1
7764,0
7765,0
7766,1
7767,1
7768,0
7769,0
7770,2
7771,1
7772,0
7773,2
7774,0
7775,2
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,1
7783,0
7784,0
7785,0
7786,1
7787,1
7788,0
7789,0
7790,0
7791,0
7792,0
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7799,2
7800,0
7801,0
7802,0
7803,0
7804,0
7805,0
7806,0
7807,1
7808,0
7809,0
7810,1
7811,0
7812,0
7813,0
7814,1
7815,1
7816,1
7817,0
7818,0
7819,1
7820,0
7821,0
7822,0
7823,1
7824,1
7825,0
7826,0
7827,0
7828,0
7829,0
7830,2
7831,0
7832,0
7833,0
7834,0
7835,1
7836,0
7837,0
7838,0
7839,1
7840,0
7841,2
7842,0
7843,0
7844,0
7845,1
7846,1
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,1
7854,0
7855,3
7856,0
7857,0
7858,0
7859,1
7860,0
7861,0
7862,0
7863,0
7864,2
7865,3
7866,0
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,0
7877,1
7878,0
7879,0
7880,2
7881,0
7882,0
7883,1
7884,1
7885,0
7886,2
7887,1
7888,0
7889,1
7890,0
7891,0
7892,0
7893,1
7894,1
7895,0
7896,0
7897,0
7898,1
7899,1
7900,0
7901,0
7902,0
7903,0
7904,0
7905,0
7906,0
7907,0
7908,2
7909,1
7910,0
7911,0
7912,0
7913,0
7914,0
7915,1
7916,0
7917,0
7918,0
7919,1
7920,1
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0
7928,1
7929,0
7930,0
7931,0
7932,0
7933,0
7934,3
7935,0
7936,0
7937,0
7938,1
7939,0
7940,0
7941,0
7942,0
7943,0
7944,5
7945,1
7946,0
7947,1
7948,0
7949,0
7950,0
7951,0
7952,2
7953,0
7954,0
7955,0
7956,0
7957,1
7958,0
7959,0
7960,0
7961,0
7962,0
7963,0
7964,0
7965,0
7966,0
7967,0
7968,1
7969,0
7970,2
7971,0
7972,0
7973,2
7974,0
7975,0
7976,0
7977,0
7978,0
7979,0
7980,3
7981,2
7982,0
7983,0
7984,0
7985,0
7986,0
7987,1
7988,0
7989,0
7990,0
7991,1
7992,0
7993,1
7994,0
7995,0
7996,0
7997,0
7998,2
7999,0
8000,0
8001,0
8002,0
8003,0
8004,0
8005,0
8006,0
8007,0
8008,0
8009,0
8010,1
8011,2
8012,0
8013,0
8014,2
8015,0
8016,0
8017,0
8018,1
8019,1
8020,0
8021,1
8022,0
8023,2
8024,0
8025,0
8026,0
8027,0
8028,1
8029,0
8030,1
8031,1
8032,0
8033,0
8034,1
8035,0
8036,0
8037,0
8038,0
8039,0
8040,1
8041,1
8042,1
8043,0
8044,1
8045,1
8046,1
8047,0
8048,0
8049,1
8050,0
8051,0
8052,1
8053,1
8054,0
8055,0
8056,0
8057,0
8058,1
8059,0
8060,0
8061,3
8062,0
8063,0
8064,0
8065,0
8066,1
8067,0
8068,0
8069,0
8070,1
8071,0
8072,0
8073,0
8074,0
8075,0
8076,1
8077,0
8078,0
8079,0
8080,1
8081,1
8082,1
8083,1
8084,1
8085,0
8086,0
8087,0
8088,0
8089,0
8090,0
8091,0
8092,0
8093,0
8094,0
8095,0
8096,0
8097,0
8098,0
8099,1
8100,2
8101,0
8102,0
8103,0
8104,0
8105,0
8106,0
8107,0
8108,0
8109,0
8110,0
8111,0
8112,0
8113,0
8114,0
8115,1
8116,0
8117,0
8118,0
8119,0
8120,2
8121,1
8122,0
8123,0
8124,1
8125,0
8126,0
8127,0
8128,1
8129,0
8130,3
8131,1
8132,0
8133,0
8134,0
8135,1
8136,0
8137,1
8138,0
8139,0
8140,0
8141,2
8142,0
8143,1
8144,0
8145,0
8146,0
8147,0
8148,0
8149,0
8150,0
8151,0
8152,0
8153,3
8154,0
8155,1
8156,0
8157,0
8158,0
8159,0
8160,1
8161,0
8162,0
8163,1
8164,0
8165,1
8166,0
8167,1
8168,0
8169,0
8170,0
8171,0
8172,0
8173,2
8174,0
8175,0
8176,0
8177,0
8178,1
8179,1
8180,0
8181,0
8182,0
8183,0
8184,0
8185,0
8186,0
8187,1
8188,0
8189,0
8190,0
8191,0
8192,0
8193,1
8194,0
8195,0
8196,0
8197,0
8198,0
8199,0
8200,0
8201,0
8202,0
8203,0
8204,0
8205,1
8206,0
8207,1
8208,0
8209,0
8210,0
8211,0
8212,0
8213,0
8214,1
8215,0
8216,0
8217,0
8218,0
8219,0
8220,2
8221,1
8222,1
8223,0
8224,1
8225,0
8226,0
8227,0
8228,0
8229,1
8230,0
8231,1
8232,0
8233,1
8234,0
8235,0
8236,2
8237,0
8238,1
8239,0
8240,0
8241,1
8242,1
8243,0
8244,0
8245,1
8246,0
8247,0
8248,0
8249,0
8250,0
8251,0
8252,2
8253,0
8254,1
8255,0
8256,1
8257,1
8258,0
8259,0
8260,1
8261,0
8262,0
8263,0
8264,0
8265,0
8266,0
8267,0
8268,0
8269,2
8270,0
8271,1
8272,0
8273,0
8274,0
8275,1
8276,0
8277,0
8278,0
8279,1
8280,0
8281,1
8282,0
8283,0
8284,1
8285,0
8286,1
8287,0
8288,0
8289,0
8290,1
8291,0
8292,1
8293,0
8294,0
8295,2
8296,0
8297,0
8298,1
8299,1
8300,0
8301,1
8302,0
8303,0
8304,0
8305,1
8306,0
8307,0
8308,0
8309,0
8310,0
8311,0
8312,0
8313,1
8314,0
8315,1
8316,0
8317,0
8318,2
8319,0
8320,0
8321,0
8322,0
8323,1
8324,0
8325,0
8326,0
8327,1
8328,1
8329,0
8330,0
8331,1
8332,1
8333,0
8334,0
8335,0
8336,0
8337,0
8338,1
8339,0
8340,1
8341,0
8342,0
8343,1
8344,0
8345,0
8346,1
8347,0
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8355,1
8356,1
8357,0
8358,0
8359,1
8360,1
8361,0
8362,1
8363,2
8364,1
8365,1
8366,1
8367,0
8368,1
8369,1
8370,0
8371,0
8372,1
8373,0
8374,0
8375,0
8376,1
8377,0
8378,0
8379,0
8380,2
8381,0
8382,0
8383,2
8384,1
8385,0
8386,1
8387,0
8388,0
8389,0
8390,0
8391,0
8392,0
8393,0
8394,0
8395,0
8396,0
8397,0
8398,0
8399,0
8400,0
8401,1
8402,0
8403,0
8404,1
8405,0
8406,0
8407,0
8408,1
8409,0
8410,2
8411,1
8412,0
8413,0
8414,0
8415,0
8416,0
8417,0
8418,1
8419,0
8420,0
8421,0
8422,0
8423,0
8424,0
8425,0
8426,1
8427,0
8428,1
8429,1
8430,0
8431,0
8432,0
8433,0
8434,0
8435,0
8436,0
8437,0
8438,0
8439,0
8440,1
8441,0
8442,0
8443,0
8444,0
8445,1
8446,0
8447,1
8448,0
8449,2
8450,2
8451,0
8452,1
8453,2
8454,1
8455,1
8456,0
8457,0
8458,0
8459,0
8460,0
8461,1
8462,0
8463,1
8464,0
8465,0
8466,1
8467,0
8468,0
8469,0
8470,0
8471,1
8472,2
8473,0
8474,0
8475,0
8476,0
8477,1
8478,1
8479,1
8480,1
8481,0
8482,0
8483,1
8484,1
8485,0
8486,0
8487,0
8488,0
8489,0
8490,0
8491,0
8492,0
8493,1
8494,0
8495,0
8496,0
8497,0
8498,1
8499,0
8500,0
8501,1
8502,0
8503,0
8504,0
8505,0
8506,0
8507,1
8508,1
8509,1
8510,1
8511,0
8512,0
8513,0
8514,1
8515,2
8516,1
8517,1
8518,1
8519,0
8520,1
8521,0
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0
8528,0
8529,1
8530,1
8531,0
8532,0
8533,0
8534,1
8535,0
8536,0
8537,2
8538,1
8539,0
8540,0
8541,0
8542,0
8543,0
8544,1
8545,1
8546,0
8547,0
8548,0
8549,0
8550,1
8551,0
8552,0
8553,2
8554,0
8555,0
8556,2
8557,0
8558,0
8559,0
8560,1
8561,0
8562,1
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,0
8570,0
8571,1
8572,0
8573,0
8574,0
8575,0
8576,1
8577,0
8578,0
8579,1
8580,0
8581,1
8582,0
8583,1
8584,0
8585,0
8586,0
8587,1
8588,0
8589,0
8590,0
8591,0
8592,1
8593,0
8594,0
8595,0
